playerId,name,team,position,season,situation,games_played,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_blockedShotAttempts,I_F_hits,icetime,I_F_xGoals,I_F_highDangerShots,I_F_highDangerGoals,onIce_xGoalsPercentage,gameScore,I_F_assists
8476454,Ryan Nugent-Hopkins,EDM,C,2020,all,4,1.0,0.0,1.0,2.0,14.0,8.0,4.0,97:36,1.57,2.0,1.0,0.58,2.51,1
8480005,Kristian Vesalainen,WPG,L,2020,all,4,0.0,0.0,0.0,0.0,3.0,1.0,8.0,42:51,0.1,0.0,0.0,0.29,-0.05,0
8472382,Andy Greene,NYI,D,2020,all,19,0.0,0.0,1.0,1.0,17.0,12.0,20.0,334:51,0.41,0.0,0.0,0.4,-1.13,1
8476441,Joel Edmundson,MTL,D,2020,all,22,0.0,4.0,2.0,6.0,23.0,17.0,65.0,514:35,1.12,1.0,0.0,0.49,4.92,6
8479525,Ross Colton,T.B,C,2020,all,23,4.0,1.0,1.0,6.0,32.0,9.0,46.0,235:20,3.55,3.0,0.0,0.49,6.99,2
8474618,Marco Scandella,STL,D,2020,all,4,0.0,0.0,0.0,0.0,3.0,3.0,6.0,77:58,0.18,0.0,0.0,0.34,-1.27,0
8474190,Wayne Simmonds,TOR,R,2020,all,7,0.0,1.0,0.0,1.0,9.0,8.0,13.0,85:43,0.94,0.0,0.0,0.68,2.72,1
8480145,Neal Pionk,WPG,D,2020,all,8,0.0,1.0,3.0,4.0,17.0,13.0,29.0,208:01,0.38,0.0,0.0,0.43,3.83,4
8477939,William Nylander,TOR,R,2020,all,7,5.0,1.0,2.0,8.0,21.0,3.0,5.0,128:24,2.44,1.0,0.0,0.6,7.63,3
8477931,Tomas Nosek,VGK,L,2020,all,6,0.0,0.0,1.0,1.0,9.0,3.0,12.0,67:33,0.72,0.0,0.0,0.46,1.15,1
8477935,Sam Bennett,FLA,C,2020,all,5,1.0,1.0,3.0,5.0,18.0,11.0,16.0,104:27,1.63,3.0,0.0,0.66,5.05,4
8474602,Justin Schultz,WSH,D,2020,all,5,0.0,0.0,0.0,0.0,4.0,4.0,3.0,111:59,0.84,1.0,0.0,0.53,-0.7,0
8478519,Anthony Cirelli,T.B,C,2020,all,23,5.0,2.0,5.0,12.0,41.0,15.0,68.0,389:53,4.79,5.0,1.0,0.43,11.68,7
8473419,Brad Marchand,BOS,L,2020,all,11,8.0,2.0,2.0,12.0,32.0,14.0,24.0,227:23,4.07,3.0,2.0,0.6,14.95,4
8474573,Josh Bailey,NYI,R,2020,all,19,6.0,6.0,1.0,13.0,34.0,14.0,21.0,329:55,4.42,5.0,1.0,0.52,7.1,7
8478569,Noel Acciari,FLA,C,2020,all,6,0.0,0.0,0.0,0.0,4.0,0.0,22.0,69:08,0.55,1.0,0.0,0.36,1.07,0
8476419,Jean-Gabriel Pageau,NYI,C,2020,all,19,3.0,6.0,4.0,13.0,39.0,9.0,62.0,326:07,5.1,5.0,2.0,0.52,9.96,10
8477956,David Pastrnak,BOS,R,2020,all,11,7.0,5.0,3.0,15.0,52.0,26.0,14.0,217:01,5.46,5.0,0.0,0.67,19.61,8
8479378,Logan Stanley,WPG,D,2020,all,8,2.0,1.0,0.0,3.0,14.0,7.0,21.0,123:04,0.35,0.0,0.0,0.37,4.25,1
8479370,Tyson Jost,COL,C,2020,all,10,2.0,2.0,0.0,4.0,16.0,9.0,14.0,156:53,2.59,2.0,0.0,0.46,1.85,2
8478472,Mathieu Joseph,T.B,R,2020,all,6,0.0,2.0,0.0,2.0,4.0,1.0,22.0,51:25,0.47,0.0,0.0,0.6,2.21,2
8476479,Phillip Danault,MTL,C,2020,all,22,1.0,2.0,1.0,4.0,39.0,15.0,38.0,416:30,4.13,7.0,0.0,0.46,5.25,3
8479402,Jake Bean,CAR,D,2020,all,11,1.0,0.0,0.0,1.0,10.0,8.0,2.0,158:27,0.42,0.0,0.0,0.48,1.25,0
8480946,Dominik Kahun,EDM,C,2020,all,2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,21:34,0.11,0.0,0.0,0.47,0.18,0
8476880,Tom Wilson,WSH,R,2020,all,5,1.0,0.0,1.0,2.0,10.0,4.0,24.0,95:37,1.36,1.0,0.0,0.49,1.57,1
8476886,Slater Koekkoek,EDM,D,2020,all,4,0.0,1.0,0.0,1.0,5.0,8.0,3.0,49:49,0.35,0.0,0.0,0.66,2.22,1
8475718,Justin Holl,TOR,D,2020,all,7,0.0,1.0,0.0,1.0,8.0,7.0,13.0,150:19,0.12,0.0,0.0,0.51,1.25,1
8471218,Blake Wheeler,WPG,R,2020,all,8,2.0,2.0,1.0,5.0,27.0,8.0,34.0,179:19,3.8,3.0,2.0,0.43,4.96,3
8478398,Kyle Connor,WPG,L,2020,all,8,3.0,3.0,1.0,7.0,28.0,9.0,4.0,189:25,2.86,4.0,1.0,0.46,7.19,4
8471698,T.J. Oshie,WSH,R,2020,all,5,1.0,3.0,0.0,4.0,8.0,2.0,15.0,92:58,0.58,0.0,0.0,0.53,3.6,3
8476448,William Karlsson,VGK,C,2020,all,19,4.0,4.0,8.0,16.0,34.0,16.0,25.0,349:41,4.01,3.0,2.0,0.54,18.02,12
8478424,Jansen Harkins,WPG,C,2020,all,1,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7:47,0.0,0.0,0.0,0.09,-0.15,0
8478507,John Marino,PIT,D,2020,all,6,0.0,0.0,0.0,0.0,6.0,2.0,3.0,106:28,0.28,0.0,0.0,0.54,2.1,0
8475753,Justin Faulk,STL,D,2020,all,2,0.0,0.0,0.0,0.0,5.0,2.0,4.0,41:17,0.14,0.0,0.0,0.35,-0.22,0
8475820,Joonas Donskoi,COL,R,2020,all,10,3.0,1.0,1.0,5.0,14.0,3.0,7.0,145:43,1.67,2.0,0.0,0.6,4.95,2
8480039,Martin Necas,CAR,C,2020,all,11,2.0,3.0,0.0,5.0,26.0,7.0,12.0,221:14,2.66,2.0,0.0,0.57,7.0,3
8478427,Sebastian Aho,CAR,C,2020,all,11,6.0,2.0,3.0,11.0,38.0,10.0,24.0,240:48,4.89,3.0,2.0,0.59,14.0,5
8476429,Scott Mayfield,NYI,D,2020,all,19,2.0,3.0,1.0,6.0,34.0,23.0,37.0,412:46,1.11,1.0,0.0,0.44,6.5,4
8474162,Jake Muzzin,TOR,D,2020,all,6,2.0,0.0,1.0,3.0,7.0,8.0,16.0,117:00,0.27,0.0,0.0,0.57,2.93,1
8477511,Anthony Mantha,WSH,R,2020,all,5,0.0,2.0,0.0,2.0,15.0,4.0,16.0,87:59,1.62,2.0,0.0,0.66,2.82,2
8479671,Mathieu Olivier,NSH,R,2020,all,2,0.0,0.0,0.0,0.0,2.0,1.0,4.0,27:31,0.08,0.0,0.0,0.43,-1.15,0
8465009,Zdeno Chara,WSH,D,2020,all,5,0.0,0.0,0.0,0.0,5.0,6.0,10.0,81:18,0.13,0.0,0.0,0.5,1.53,0
8477508,Curtis Lazar,BOS,C,2020,all,10,0.0,1.0,0.0,1.0,6.0,5.0,32.0,115:10,0.89,1.0,0.0,0.28,-0.09,1
8474709,Matt Martin,NYI,L,2020,all,19,1.0,1.0,0.0,2.0,14.0,7.0,90.0,226:30,0.86,0.0,0.0,0.48,1.28,1
8475768,Jaden Schwartz,STL,L,2020,all,4,0.0,0.0,0.0,0.0,8.0,3.0,3.0,73:49,0.82,1.0,0.0,0.26,-1.35,0
8475760,Nick Bjugstad,MIN,C,2020,all,6,1.0,0.0,0.0,1.0,11.0,2.0,20.0,54:24,0.78,1.0,0.0,0.36,0.96,0
8476892,Colton Parayko,STL,D,2020,all,4,0.0,0.0,1.0,1.0,10.0,5.0,9.0,103:13,0.35,0.0,0.0,0.31,0.2,1
8474062,Riley Nash,TOR,C,2020,all,2,0.0,0.0,0.0,0.0,0.0,1.0,3.0,19:52,0.0,0.0,0.0,0.09,-0.43,0
8479410,Mikhail Sergachev,T.B,D,2020,all,23,0.0,1.0,2.0,3.0,28.0,17.0,58.0,502:47,1.76,1.0,0.0,0.49,3.6,3
8476463,Jonas Brodin,MIN,D,2020,all,7,0.0,2.0,1.0,3.0,5.0,8.0,13.0,138:00,0.18,0.0,0.0,0.46,1.57,3
8473504,Cal Clutterbuck,NYI,R,2020,all,19,4.0,3.0,0.0,7.0,23.0,6.0,96.0,264:29,2.63,5.0,2.0,0.43,5.13,3
8478408,Travis Dermott,TOR,D,2020,all,3,0.0,0.0,0.0,0.0,6.0,7.0,3.0,48:44,0.25,0.0,0.0,0.58,0.9,0
8476457,Adam Larsson,EDM,D,2020,all,4,0.0,1.0,1.0,2.0,5.0,4.0,9.0,97:27,0.14,0.0,0.0,0.4,1.73,2
8480789,Oliver Wahlstrom,NYI,R,2020,all,5,1.0,1.0,1.0,3.0,12.0,3.0,12.0,72:44,0.54,0.0,0.0,0.59,3.1,2
8474567,Zach Bogosian,TOR,D,2020,all,7,0.0,1.0,0.0,1.0,5.0,1.0,6.0,104:57,0.16,0.0,0.0,0.43,0.67,1
8474568,Luke Schenn,T.B,D,2020,all,8,1.0,0.0,0.0,1.0,5.0,8.0,20.0,73:51,0.13,0.0,0.0,0.58,2.08,0
8476934,Brock McGinn,CAR,L,2020,all,11,3.0,0.0,1.0,4.0,22.0,5.0,34.0,171:34,1.5,0.0,0.0,0.48,4.96,1
8477451,Ryan Hartman,MIN,R,2020,all,7,2.0,0.0,0.0,2.0,17.0,5.0,7.0,119:40,1.67,1.0,0.0,0.45,1.66,0
8474207,Nick Holden,VGK,D,2020,all,15,2.0,3.0,2.0,7.0,17.0,22.0,44.0,236:01,0.69,0.0,0.0,0.54,9.38,5
8475178,Zack Kassian,EDM,R,2020,all,4,1.0,1.0,0.0,2.0,3.0,4.0,14.0,65:16,0.37,1.0,0.0,0.57,2.22,1
8478975,Mason Marchment,FLA,L,2020,all,6,2.0,0.0,0.0,2.0,12.0,8.0,22.0,87:46,1.6,2.0,0.0,0.61,4.35,0
8477941,Nick Ritchie,BOS,L,2020,all,11,1.0,1.0,1.0,3.0,17.0,6.0,32.0,132:20,2.0,2.0,1.0,0.59,4.13,2
8470595,Eric Staal,MTL,C,2020,all,21,2.0,4.0,2.0,8.0,21.0,10.0,17.0,241:55,1.59,1.0,1.0,0.54,7.34,6
8475765,Vladimir Tarasenko,STL,R,2020,all,4,2.0,0.0,0.0,2.0,7.0,3.0,2.0,67:54,0.9,0.0,0.0,0.28,0.07,0
8476891,Matt Grzelcyk,BOS,D,2020,all,11,1.0,1.0,2.0,4.0,16.0,15.0,5.0,223:20,0.54,0.0,0.0,0.58,6.2,3
8475786,Zach Hyman,TOR,L,2020,all,7,1.0,0.0,0.0,1.0,25.0,5.0,24.0,159:56,4.94,5.0,0.0,0.64,4.0,0
8478463,Anthony Beauvillier,NYI,L,2020,all,19,5.0,4.0,4.0,13.0,53.0,12.0,27.0,335:55,5.94,7.0,2.0,0.54,9.68,8
8474157,Max Pacioretty,VGK,L,2020,all,13,5.0,5.0,1.0,11.0,45.0,25.0,13.0,237:13,3.82,2.0,1.0,0.53,13.37,6
