playerId,name,team,position,season,situation,games_played,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_blockedShotAttempts,I_F_hits,icetime,I_F_xGoals,I_F_highDangerShots,I_F_highDangerGoals,onIce_xGoalsPercentage,gameScore,I_F_assists
8475714,Calle Jarnkrok,TOR,C,2022,all,11,1.0,1.0,1.0,3.0,10.0,4.0,12.0,158:54,2.36,5.0,1.0,0.55,3.23,2
8478550,Artemi Panarin,NYR,L,2022,all,7,0.0,0.0,2.0,2.0,15.0,10.0,1.0,135:18,1.17,0.0,0.0,0.48,1.14,2
8480844,Grigori Denisenko,FLA,L,2022,all,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:57,0.07,0.0,0.0,0.11,-0.8,0
8476331,Dylan DeMelo,WPG,D,2022,all,5,0.0,1.0,1.0,2.0,4.0,7.0,18.0,124:06,0.11,0.0,0.0,0.33,1.45,2
8477353,Tyler Motte,NYR,C,2022,all,7,0.0,0.0,0.0,0.0,10.0,3.0,8.0,82:48,0.99,0.0,0.0,0.5,0.45,0
8473994,Jamie Benn,DAL,L,2022,all,17,3.0,7.0,1.0,11.0,37.0,19.0,32.0,277:41,2.98,2.0,0.0,0.59,9.96,8
8480835,Jack Drury,CAR,C,2022,all,13,0.0,2.0,1.0,3.0,23.0,4.0,17.0,180:48,2.06,4.0,0.0,0.54,6.33,3
8479542,Brandon Hagel,TBL,L,2022,all,6,1.0,3.0,1.0,5.0,15.0,5.0,15.0,126:04,2.02,2.0,0.0,0.45,5.42,4
8479336,Carl Grundstrom,LAK,R,2022,all,6,0.0,1.0,0.0,1.0,6.0,8.0,14.0,58:40,0.24,0.0,0.0,0.24,-1.05,1
8478420,Mikko Rantanen,COL,R,2022,all,7,7.0,3.0,0.0,10.0,27.0,10.0,7.0,150:05,3.53,4.0,3.0,0.65,12.38,3
8475692,Mats Zuccarello,MIN,R,2022,all,6,2.0,1.0,2.0,5.0,15.0,7.0,4.0,129:01,1.52,1.0,0.0,0.61,5.79,3
8477934,Leon Draisaitl,EDM,C,2022,all,12,13.0,4.0,1.0,18.0,45.0,21.0,26.0,277:39,7.64,9.0,6.0,0.61,20.0,5
8479353,Brett Howden,VGK,C,2022,all,22,5.0,1.0,4.0,10.0,30.0,7.0,63.0,307:46,4.53,5.0,1.0,0.46,7.8,5
8473419,Brad Marchand,BOS,L,2022,all,7,4.0,4.0,2.0,10.0,25.0,6.0,9.0,144:32,2.99,4.0,2.0,0.58,9.7,6
8478416,Erik Cernak,TBL,D,2022,all,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9:27,0.01,0.0,0.0,0.06,-0.33,0
8473548,Phil Kessel,VGK,R,2022,all,4,0.0,1.0,1.0,2.0,5.0,2.0,3.0,47:08,0.34,0.0,0.0,0.52,1.55,2
8474166,Alec Martinez,VGK,D,2022,all,22,2.0,3.0,2.0,7.0,34.0,30.0,17.0,428:33,1.18,1.0,0.0,0.46,7.0,5
8478970,Jalen Chatfield,CAR,D,2022,all,15,1.0,2.0,1.0,4.0,16.0,16.0,27.0,231:47,0.88,1.0,1.0,0.56,6.95,3
8474709,Matt Martin,NYI,L,2022,all,6,1.0,0.0,0.0,1.0,4.0,0.0,24.0,62:27,0.5,0.0,0.0,0.41,-0.32,0
8477426,Nicholas Paul,TBL,L,2022,all,6,1.0,0.0,0.0,1.0,8.0,11.0,20.0,99:43,1.4,2.0,1.0,0.43,2.58,0
8476897,Oskar Sundqvist,MIN,C,2022,all,1,1.0,0.0,0.0,1.0,3.0,0.0,4.0,12:43,0.38,1.0,1.0,0.69,1.23,0
8477369,Carson Soucy,SEA,D,2022,all,14,1.0,1.0,0.0,2.0,17.0,7.0,36.0,204:04,0.51,0.0,0.0,0.46,2.57,1
8475158,Ryan O'Reilly,TOR,C,2022,all,11,3.0,1.0,5.0,9.0,21.0,9.0,14.0,218:02,3.21,4.0,1.0,0.52,6.0,6
8475151,Kyle Palmieri,NYI,C,2022,all,6,2.0,2.0,1.0,5.0,14.0,11.0,18.0,97:27,1.49,3.0,0.0,0.55,5.35,3
8476467,Jamie Oleksiak,SEA,D,2022,all,14,1.0,1.0,1.0,3.0,11.0,12.0,63.0,295:21,0.6,1.0,0.0,0.33,1.47,2
8475231,Casey Cizikas,NYI,C,2022,all,6,1.0,1.0,1.0,3.0,7.0,2.0,19.0,85:17,0.7,1.0,0.0,0.3,0.33,2
8480860,Kevin Bahl,NJD,D,2022,all,11,0.0,1.0,0.0,1.0,9.0,3.0,22.0,148:39,0.4,0.0,0.0,0.45,1.47,1
8481581,Thomas Harley,DAL,D,2022,all,19,1.0,5.0,3.0,9.0,23.0,17.0,19.0,307:06,0.76,1.0,0.0,0.59,11.57,8
8473533,Jordan Staal,CAR,C,2022,all,15,2.0,3.0,3.0,8.0,30.0,7.0,40.0,266:00,3.56,5.0,1.0,0.46,10.62,6
8476869,Brady Skjei,CAR,D,2022,all,15,1.0,3.0,0.0,4.0,28.0,27.0,52.0,356:34,1.58,1.0,0.0,0.45,5.75,3
8479536,Axel Jonsson-Fjallby,WPG,L,2022,all,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5:14,0.0,0.0,0.0,0.21,-0.1,0
8478407,Vince Dunn,SEA,D,2022,all,14,1.0,3.0,3.0,7.0,27.0,21.0,24.0,324:19,0.98,0.0,0.0,0.46,8.32,6
8480011,Klim Kostin,EDM,C,2022,all,12,3.0,1.0,1.0,5.0,10.0,8.0,38.0,92:49,1.76,3.0,1.0,0.5,5.0,2
8476525,Colin Miller,DAL,D,2022,all,10,0.0,1.0,0.0,1.0,13.0,13.0,14.0,162:47,0.86,1.0,0.0,0.61,2.83,1
8482665,Matty Beniers,SEA,C,2022,all,14,3.0,1.0,3.0,7.0,22.0,11.0,10.0,249:10,2.22,3.0,0.0,0.49,9.16,4
8476856,Matt Dumba,MIN,D,2022,all,6,0.0,0.0,2.0,2.0,9.0,8.0,11.0,137:15,0.31,0.0,0.0,0.38,1.98,2
8482834,Jesper Froden,SEA,R,2022,all,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4:09,0.0,0.0,0.0,0.75,-0.15,0
8480027,Jason Robertson,DAL,L,2022,all,19,7.0,5.0,6.0,18.0,57.0,37.0,26.0,356:39,6.99,7.0,3.0,0.72,21.23,11
8479994,Jaret Anderson-Dolan,LAK,C,2022,all,4,0.0,0.0,0.0,0.0,6.0,0.0,8.0,29:53,0.39,0.0,0.0,0.28,-0.66,0
8478507,John Marino,NJD,D,2022,all,12,0.0,3.0,1.0,4.0,8.0,9.0,3.0,272:23,0.44,0.0,0.0,0.46,3.2,4
8476921,Jordan Martinook,CAR,L,2022,all,15,3.0,7.0,2.0,12.0,42.0,20.0,33.0,273:02,4.93,7.0,1.0,0.5,15.4,9
8477220,Nate Schmidt,WPG,D,2022,all,5,0.0,0.0,2.0,2.0,10.0,11.0,4.0,107:01,0.33,0.0,0.0,0.49,2.4,2
8477930,Pierre-Edouard Bellemare,TBL,L,2022,all,6,1.0,1.0,0.0,2.0,5.0,2.0,16.0,67:53,0.7,2.0,1.0,0.39,2.2,1
8478519,Anthony Cirelli,TBL,C,2022,all,6,3.0,0.0,3.0,6.0,12.0,5.0,17.0,106:52,1.4,2.0,2.0,0.51,5.62,3
8475745,Charlie Coyle,BOS,C,2022,all,7,1.0,0.0,1.0,2.0,15.0,4.0,20.0,121:21,1.67,2.0,0.0,0.34,2.61,1
8479344,Jesse Puljujarvi,CAR,R,2022,all,7,0.0,0.0,1.0,1.0,12.0,3.0,17.0,79:37,1.1,1.0,0.0,0.66,2.4,1
8477451,Ryan Hartman,MIN,R,2022,all,5,2.0,2.0,1.0,5.0,14.0,10.0,8.0,94:17,1.73,2.0,1.0,0.56,5.6,3
8476419,Jean-Gabriel Pageau,NYI,C,2022,all,6,0.0,0.0,1.0,1.0,8.0,2.0,16.0,100:48,1.64,1.0,0.0,0.4,1.21,1
8482109,Alexis Lafrenire,NYR,L,2022,all,7,0.0,0.0,0.0,0.0,9.0,4.0,15.0,100:23,1.17,0.0,0.0,0.53,1.36,0
8478042,Viktor Arvidsson,LAK,R,2022,all,6,1.0,3.0,3.0,7.0,22.0,14.0,7.0,120:44,1.93,1.0,0.0,0.65,7.44,6
8475794,Tyler Seguin,DAL,C,2022,all,19,5.0,3.0,1.0,9.0,54.0,15.0,29.0,308:19,7.54,9.0,3.0,0.63,10.41,4
8470794,Joe Pavelski,DAL,C,2022,all,14,9.0,3.0,2.0,14.0,28.0,13.0,6.0,249:42,5.78,7.0,3.0,0.65,14.39,5
8478476,Kyle Capobianco,WPG,D,2022,all,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13:02,0.04,0.0,0.0,0.12,-0.53,0
8480817,K'Andre Miller,NYR,D,2022,all,7,0.0,1.0,0.0,1.0,4.0,10.0,19.0,156:51,0.19,0.0,0.0,0.36,0.5,1
8476891,Matt Grzelcyk,BOS,D,2022,all,4,0.0,0.0,0.0,0.0,6.0,1.0,3.0,51:59,0.41,1.0,0.0,0.61,1.4,0
8480069,Cale Makar,COL,D,2022,all,6,1.0,3.0,1.0,5.0,20.0,26.0,11.0,154:00,1.92,2.0,0.0,0.6,9.25,4
8479323,Adam Fox,NYR,D,2022,all,7,0.0,4.0,4.0,8.0,10.0,7.0,9.0,161:35,0.26,0.0,0.0,0.54,6.85,8
8477964,Ivan Barbashev,VGK,C,2022,all,22,7.0,8.0,3.0,18.0,32.0,10.0,64.0,342:18,5.62,9.0,2.0,0.59,15.94,11
8480246,Nick Perbix,TBL,D,2022,all,6,0.0,1.0,2.0,3.0,7.0,7.0,14.0,112:39,0.28,0.0,0.0,0.57,4.42,3
8480003,Jesper Boqvist,NJD,C,2022,all,6,0.0,0.0,0.0,0.0,3.0,4.0,5.0,59:49,0.4,1.0,0.0,0.39,-0.08,0
8477492,Nathan MacKinnon,COL,C,2022,all,7,3.0,3.0,1.0,7.0,40.0,18.0,9.0,166:08,4.02,6.0,2.0,0.62,12.66,4
8475287,Erik Haula,NJD,L,2022,all,12,4.0,1.0,1.0,6.0,23.0,4.0,27.0,210:57,4.22,4.0,2.0,0.48,4.59,2
8476448,William Karlsson,VGK,C,2022,all,22,11.0,5.0,1.0,17.0,45.0,15.0,15.0,381:49,7.02,9.0,4.0,0.54,19.64,6
8476392,Adam Lowry,WPG,C,2022,all,5,4.0,0.0,1.0,5.0,11.0,1.0,25.0,90:21,3.95,7.0,4.0,0.57,4.71,1
8476854,Hampus Lindholm,BOS,D,2022,all,7,0.0,0.0,0.0,0.0,8.0,13.0,8.0,151:37,0.24,0.0,0.0,0.61,3.55,0
8479324,Ryan Lindgren,NYR,D,2022,all,7,1.0,0.0,1.0,2.0,6.0,5.0,5.0,139:06,0.26,0.0,0.0,0.41,2.05,1
8479525,Ross Colton,TBL,C,2022,all,6,1.0,2.0,1.0,4.0,8.0,6.0,19.0,80:46,1.08,2.0,0.0,0.54,4.53,3
8477476,Artturi Lehkonen,COL,L,2022,all,7,3.0,2.0,1.0,6.0,13.0,9.0,24.0,145:19,2.82,5.0,1.0,0.58,7.12,3
8477018,Ben Hutton,VGK,D,2022,all,2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27:01,0.03,0.0,0.0,0.74,0.38,0
8477938,Haydn Fleury,TBL,D,2022,all,1,0.0,0.0,0.0,0.0,1.0,1.0,5.0,15:41,0.05,0.0,0.0,0.12,0.38,0
8474613,Derek Stepan,CAR,C,2022,all,11,0.0,1.0,0.0,1.0,22.0,7.0,11.0,131:38,1.42,1.0,0.0,0.57,4.13,1
8476429,Scott Mayfield,NYI,D,2022,all,6,1.0,1.0,1.0,3.0,10.0,8.0,19.0,128:40,0.47,1.0,1.0,0.31,0.65,2
8479066,Ryan Lomberg,FLA,L,2022,all,13,1.0,0.0,0.0,1.0,17.0,3.0,35.0,156:04,1.73,2.0,0.0,0.38,0.06,0
8480727,Zach Whitecloud,VGK,D,2022,all,22,2.0,3.0,3.0,8.0,19.0,17.0,37.0,411:27,0.6,0.0,0.0,0.45,7.52,6
8477810,Joel Hanley,DAL,D,2022,all,13,0.0,1.0,0.0,1.0,5.0,2.0,14.0,167:23,0.23,0.0,0.0,0.59,4.27,1
8481789,Tye Kartye,SEA,L,2022,all,10,3.0,1.0,1.0,5.0,13.0,12.0,44.0,123:27,0.86,1.0,0.0,0.49,6.27,2
8478047,Michael Bunting,TOR,L,2022,all,7,1.0,1.0,0.0,2.0,9.0,5.0,15.0,101:54,1.31,1.0,1.0,0.63,2.71,1
8479576,Vincent Desharnais,EDM,D,2022,all,12,0.0,0.0,2.0,2.0,6.0,4.0,18.0,163:04,0.48,1.0,0.0,0.45,2.85,2
8475166,John Tavares,TOR,C,2022,all,11,4.0,3.0,1.0,8.0,44.0,5.0,26.0,205:59,6.47,11.0,2.0,0.62,8.29,4
8470600,Ryan Suter,DAL,D,2022,all,19,0.0,1.0,5.0,6.0,21.0,31.0,31.0,443:44,0.92,0.0,0.0,0.53,8.68,6
8476479,Phillip Danault,LAK,C,2022,all,6,2.0,1.0,2.0,5.0,17.0,4.0,25.0,120:47,2.54,5.0,2.0,0.48,5.44,3
8481641,Joel Kiviranta,DAL,L,2022,all,15,1.0,3.0,1.0,5.0,12.0,11.0,29.0,189:32,1.34,0.0,0.0,0.41,4.4,4
8480901,Karson Kuhlman,WPG,C,2022,all,1,0.0,0.0,0.0,0.0,1.0,2.0,2.0,10:15,0.06,0.0,0.0,0.35,-0.13,0
8477409,Carter Verhaeghe,FLA,C,2022,all,21,7.0,5.0,5.0,17.0,59.0,44.0,31.0,419:22,5.9,3.0,0.0,0.5,20.6,10
8478010,Brayden Point,TBL,C,2022,all,6,2.0,0.0,2.0,4.0,20.0,8.0,14.0,123:14,2.3,3.0,1.0,0.61,5.27,2
8478493,Joel Eriksson Ek,MIN,C,2022,all,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:19,0.0,0.0,0.0,0.0,-0.01,0
8481068,Yegor Sharangovich,NJD,C,2022,all,3,0.0,0.0,0.0,0.0,2.0,3.0,0.0,32:52,1.06,3.0,0.0,0.68,-0.26,0
8471669,Paul Stastny,CAR,C,2022,all,15,4.0,0.0,0.0,4.0,13.0,11.0,12.0,184:35,2.29,4.0,1.0,0.62,6.89,0
8470595,Eric Staal,FLA,C,2022,all,21,2.0,0.0,3.0,5.0,14.0,10.0,14.0,244:26,1.94,1.0,0.0,0.26,0.48,3
8477479,Tyler Bertuzzi,BOS,L,2022,all,7,5.0,3.0,2.0,10.0,21.0,5.0,18.0,125:27,3.1,3.0,1.0,0.59,8.89,5
8478028,Fredrik Olofsson,DAL,L,2022,all,2,0.0,0.0,0.0,0.0,5.0,2.0,2.0,20:37,0.61,0.0,0.0,0.81,1.27,0
8474586,Jordan Eberle,SEA,R,2022,all,14,6.0,3.0,2.0,11.0,31.0,10.0,13.0,253:38,3.7,4.0,3.0,0.48,11.07,5
8481560,Arthur Kaliyev,LAK,R,2022,all,2,0.0,0.0,0.0,0.0,1.0,1.0,3.0,24:22,0.05,0.0,0.0,0.44,-0.93,0
8482684,Luke Hughes,NJD,D,2022,all,3,0.0,1.0,1.0,2.0,4.0,4.0,0.0,57:46,0.06,0.0,0.0,0.55,1.55,2
8474602,Justin Schultz,SEA,D,2022,all,14,3.0,4.0,3.0,10.0,15.0,12.0,10.0,222:41,0.98,0.0,0.0,0.51,9.17,7
8480036,Miro Heiskanen,DAL,D,2022,all,19,1.0,6.0,5.0,12.0,35.0,32.0,25.0,528:10,2.45,3.0,0.0,0.6,12.42,11
8479661,Tanner Jeannot,TBL,L,2022,all,3,0.0,0.0,0.0,0.0,3.0,1.0,16.0,40:05,0.34,0.0,0.0,0.37,-0.18,0
8479980,Nicolas Hague,VGK,D,2022,all,22,2.0,1.0,3.0,6.0,25.0,28.0,38.0,408:23,1.52,1.0,1.0,0.47,4.63,4
8480289,Morgan Barron,WPG,C,2022,all,5,0.0,0.0,0.0,0.0,13.0,3.0,20.0,64:58,0.91,0.0,0.0,0.47,0.47,0
8479578,Casey Fitzgerald,FLA,D,2022,all,2,0.0,0.0,0.0,0.0,1.0,1.0,5.0,18:49,0.01,0.0,0.0,0.31,-0.13,0
8475760,Nick Bjugstad,EDM,C,2022,all,12,3.0,0.0,0.0,3.0,16.0,3.0,45.0,162:49,1.41,1.0,1.0,0.27,1.37,0
8478843,Denis Malgin,COL,C,2022,all,7,0.0,0.0,0.0,0.0,7.0,3.0,12.0,53:31,0.46,0.0,0.0,0.47,0.73,0
8475184,Chris Kreider,NYR,L,2022,all,7,6.0,3.0,0.0,9.0,14.0,2.0,13.0,134:42,4.03,5.0,4.0,0.5,7.39,3
8479318,Auston Matthews,TOR,C,2022,all,11,5.0,2.0,4.0,11.0,49.0,21.0,38.0,251:37,6.11,4.0,2.0,0.65,12.86,6
8477960,Adrian Kempe,LAK,R,2022,all,6,5.0,2.0,1.0,8.0,31.0,16.0,21.0,124:11,3.12,4.0,0.0,0.57,8.38,3
8476979,Erik Gustafsson,TOR,D,2022,all,2,1.0,0.0,0.0,1.0,3.0,2.0,2.0,20:05,0.1,0.0,0.0,0.56,1.73,0
8477021,Alexander Kerfoot,TOR,C,2022,all,11,2.0,0.0,0.0,2.0,13.0,5.0,22.0,155:58,2.65,5.0,2.0,0.52,0.63,0
8476454,Ryan Nugent-Hopkins,EDM,C,2022,all,12,1.0,7.0,3.0,11.0,23.0,11.0,14.0,241:32,2.47,4.0,0.0,0.58,7.17,10
8477493,Aleksander Barkov,FLA,C,2022,all,21,5.0,4.0,7.0,16.0,55.0,35.0,51.0,461:41,4.41,3.0,0.0,0.43,15.97,11
8478498,Jake DeBrusk,BOS,L,2022,all,7,4.0,0.0,2.0,6.0,11.0,5.0,12.0,112:53,2.16,4.0,3.0,0.56,6.07,2
8475455,Brenden Dillon,WPG,D,2022,all,5,0.0,0.0,1.0,1.0,7.0,8.0,22.0,112:55,0.38,0.0,0.0,0.45,1.83,1
