playerId,name,team,position,season,situation,games_played,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_blockedShotAttempts,I_F_hits,icetime,I_F_xGoals,I_F_highDangerShots,I_F_highDangerGoals,onIce_xGoalsPercentage,gameScore,I_F_assists
8478975,Mason Marchment,DAL,L,2023,all,13,3.0,1.0,1.0,5.0,24.0,10.0,52.0,211:14,3.04,4.0,1.0,0.58,6.15,2
8478970,Jalen Chatfield,CAR,D,2023,all,11,0.0,1.0,1.0,2.0,15.0,18.0,11.0,222:09,1.29,2.0,0.0,0.48,6.83,2
8477940,Nikolaj Ehlers,WPG,L,2023,all,5,0.0,1.0,1.0,2.0,14.0,11.0,11.0,79:22,0.76,0.0,0.0,0.37,2.35,2
8475168,Matt Duchene,DAL,C,2023,all,19,2.0,4.0,0.0,6.0,27.0,28.0,19.0,326:12,2.83,3.0,1.0,0.6,7.67,4
8480950,Ilya Lyubushkin,TOR,D,2023,all,7,0.0,1.0,2.0,3.0,3.0,2.0,29.0,115:30,0.2,0.0,0.0,0.53,3.47,3
8477845,Trevor van Riemsdyk,WSH,D,2023,all,3,0.0,0.0,0.0,0.0,2.0,1.0,1.0,47:40,0.07,0.0,0.0,0.31,0.25,0
8480829,Jesperi Kotkaniemi,CAR,C,2023,all,11,0.0,0.0,1.0,1.0,15.0,6.0,12.0,121:09,1.51,2.0,0.0,0.47,2.92,1
8477979,Nicolas Aube-Kubel,WSH,R,2023,all,3,0.0,0.0,0.0,0.0,0.0,2.0,5.0,28:05,0.01,0.0,0.0,0.33,-0.8,0
8477971,Andreas Englund,LAK,D,2023,all,5,0.0,0.0,1.0,1.0,0.0,2.0,25.0,65:23,0.03,0.0,0.0,0.33,0.8,1
8473449,Kyle Okposo,FLA,R,2023,all,17,0.0,1.0,1.0,2.0,16.0,9.0,52.0,145:27,1.51,2.0,0.0,0.41,1.32,2
8476927,Teddy Blueger,VAN,C,2023,all,13,0.0,2.0,0.0,2.0,4.0,7.0,18.0,172:20,0.74,1.0,0.0,0.28,-0.39,2
8482093,Seth Jarvis,CAR,C,2023,all,11,5.0,2.0,2.0,9.0,25.0,9.0,27.0,226:22,5.42,6.0,4.0,0.63,11.46,4
8482146,Luke Evangelista,NSH,R,2023,all,6,1.0,0.0,0.0,1.0,14.0,4.0,2.0,80:16,0.94,1.0,0.0,0.72,2.9,0
8478403,Jack Eichel,VGK,C,2023,all,7,3.0,2.0,2.0,7.0,23.0,18.0,12.0,149:25,2.06,3.0,2.0,0.51,8.04,4
