playerId,name,team,position,season,situation,games_played,I_F_goals,I_F_primaryAssists,I_F_secondaryAssists,I_F_points,I_F_shotsOnGoal,I_F_blockedShotAttempts,I_F_hits,icetime,I_F_xGoals,I_F_highDangerShots,I_F_highDangerGoals,onIce_xGoalsPercentage,gameScore,I_F_assists
8475764,Cam Fowler,STL,D,2024,all,7,2.0,3.0,5.0,10.0,12.0,13.0,2.0,163:01,0.44,0.0,0.0,0.56,9.4,8
8475848,Brendan Gallagher,MTL,R,2024,all,5,0.0,1.0,1.0,2.0,13.0,11.0,16.0,78:05,1.69,2.0,0.0,0.47,2.71,2
8478874,Adam Gaudette,OTT,R,2024,all,6,1.0,1.0,1.0,3.0,4.0,0.0,9.0,55:42,0.43,0.0,0.0,0.48,2.42,2
8476897,Oskar Sundqvist,STL,C,2024,all,7,1.0,1.0,0.0,2.0,6.0,4.0,26.0,107:02,1.19,2.0,0.0,0.53,2.4,1
8475168,Matt Duchene,DAL,C,2024,all,18,1.0,3.0,2.0,6.0,23.0,20.0,16.0,298:50,4.88,7.0,0.0,0.58,8.54,5
8480950,Ilya Lyubushkin,DAL,D,2024,all,14,0.0,0.0,3.0,3.0,12.0,12.0,18.0,238:48,0.29,0.0,0.0,0.41,-0.35,3
8475167,Victor Hedman,TBL,D,2024,all,5,0.0,1.0,2.0,3.0,10.0,17.0,3.0,122:38,0.5,0.0,0.0,0.49,3.75,3
8475784,Jeff Skinner,EDM,L,2024,all,5,1.0,0.0,1.0,2.0,9.0,5.0,11.0,61:05,1.59,3.0,0.0,0.46,1.23,1
8477845,Trevor van Riemsdyk,WSH,D,2024,all,10,0.0,0.0,2.0,2.0,3.0,7.0,1.0,159:30,0.27,0.0,0.0,0.58,0.13,2
8482964,Arber Xhekaj,MTL,D,2024,all,3,0.0,0.0,0.0,0.0,2.0,2.0,12.0,32:55,0.08,0.0,0.0,0.47,-0.1,0
8475455,Brenden Dillon,NJD,D,2024,all,1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8:53,0.0,0.0,0.0,0.04,-0.3,0
8482720,Matthew Knies,TOR,L,2024,all,13,5.0,0.0,2.0,7.0,29.0,3.0,31.0,257:27,5.98,11.0,4.0,0.61,4.12,2
8482124,Quinton Byfield,LAK,R,2024,all,6,3.0,1.0,0.0,4.0,18.0,6.0,14.0,134:40,1.79,3.0,1.0,0.45,3.59,1
8482726,Samuel Helenius,LAK,C,2024,all,6,0.0,0.0,1.0,1.0,1.0,1.0,14.0,23:47,0.03,0.0,0.0,0.26,-0.24,1
8476474,Stefan Noesen,NJD,R,2024,all,5,1.0,0.0,1.0,2.0,7.0,2.0,8.0,82:31,0.75,1.0,0.0,0.35,1.04,1
8476479,Phillip Danault,LAK,C,2024,all,6,2.0,3.0,3.0,8.0,9.0,4.0,13.0,123:54,0.45,0.0,0.0,0.45,6.75,6
8478462,Nicolas Roy,VGK,C,2024,all,11,2.0,2.0,0.0,4.0,11.0,5.0,21.0,158:12,2.94,4.0,2.0,0.59,5.12,2
8484186,Ryan Leonard,WSH,R,2024,all,8,0.0,0.0,1.0,1.0,12.0,6.0,11.0,81:08,0.97,2.0,0.0,0.57,1.84,1
8474157,Max Pacioretty,TOR,L,2024,all,11,3.0,4.0,1.0,8.0,14.0,5.0,61.0,141:20,2.18,2.0,0.0,0.37,4.65,5
8480069,Cale Makar,COL,D,2024,all,7,1.0,4.0,0.0,5.0,26.0,27.0,9.0,187:34,1.46,0.0,0.0,0.52,9.75,4
8478178,Darren Raddysh,TBL,D,2024,all,4,0.0,0.0,0.0,0.0,4.0,9.0,3.0,56:09,0.26,0.0,0.0,0.38,-0.05,0
8480823,Alexander Alexeyev,WSH,D,2024,all,10,0.0,0.0,0.0,0.0,6.0,8.0,12.0,104:09,0.38,0.0,0.0,0.51,-0.35,0
8482730,Brandt Clarke,LAK,D,2024,all,6,2.0,0.0,0.0,2.0,6.0,2.0,4.0,76:44,1.17,2.0,1.0,0.49,1.65,0
8473512,Claude Giroux,OTT,R,2024,all,6,1.0,3.0,1.0,5.0,7.0,5.0,7.0,104:57,0.48,0.0,0.0,0.44,6.46,4
8482245,Artem Zub,OTT,D,2024,all,6,0.0,1.0,0.0,1.0,3.0,9.0,3.0,135:38,0.07,0.0,0.0,0.32,1.52,1
8476871,Tanner Pearson,VGK,L,2024,all,8,0.0,1.0,0.0,1.0,6.0,4.0,20.0,70:32,0.49,0.0,0.0,0.49,0.96,1
8479414,Nathan Bastian,NJD,R,2024,all,5,0.0,0.0,0.0,0.0,6.0,0.0,15.0,58:02,0.68,0.0,0.0,0.28,-1.3,0
8476981,Josh Anderson,MTL,R,2024,all,5,0.0,1.0,0.0,1.0,11.0,2.0,26.0,69:26,1.06,0.0,0.0,0.38,1.16,1
8476460,Mark Scheifele,WPG,C,2024,all,11,5.0,3.0,3.0,11.0,22.0,5.0,21.0,209:02,2.38,3.0,1.0,0.61,9.36,6
8476462,Dougie Hamilton,NJD,D,2024,all,5,0.0,0.0,2.0,2.0,10.0,14.0,11.0,125:05,0.6,0.0,0.0,0.39,0.15,2
8476463,Jonas Brodin,MIN,D,2024,all,6,0.0,0.0,1.0,1.0,4.0,8.0,6.0,148:46,0.3,0.0,0.0,0.48,0.8,1
8475906,John Klingberg,EDM,D,2024,all,19,1.0,2.0,1.0,4.0,23.0,28.0,24.0,363:23,0.92,1.0,0.0,0.51,6.27,3
8482476,Emil Heineman,MTL,L,2024,all,5,1.0,0.0,0.0,1.0,4.0,2.0,16.0,45:21,0.59,2.0,1.0,0.53,1.19,0
8482093,Seth Jarvis,CAR,C,2024,all,15,6.0,6.0,4.0,16.0,36.0,16.0,52.0,298:09,7.78,9.0,5.0,0.6,15.64,10
8477402,Pavel Buchnevich,STL,L,2024,all,7,3.0,1.0,4.0,8.0,14.0,9.0,14.0,144:06,2.05,2.0,1.0,0.46,7.75,5
8477404,Jake Guentzel,TBL,C,2024,all,5,3.0,3.0,0.0,6.0,16.0,3.0,6.0,113:43,2.52,3.0,1.0,0.55,6.54,3
8482713,Mackie Samoskevich,FLA,R,2024,all,4,0.0,1.0,0.0,1.0,6.0,2.0,11.0,45:18,1.45,2.0,0.0,0.67,0.0,1
8478414,Timo Meier,NJD,R,2024,all,5,2.0,1.0,1.0,4.0,18.0,5.0,21.0,109:04,2.8,3.0,0.0,0.56,5.33,2
8479395,Dennis Cholowski,NJD,D,2024,all,2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,17:58,0.02,0.0,0.0,0.34,0.35,0
8473453,Trevor Lewis,LAK,C,2024,all,2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8:20,0.01,0.0,0.0,0.68,-0.05,0
8477488,Brett Pesce,NJD,D,2024,all,5,0.0,2.0,1.0,3.0,8.0,2.0,2.0,133:36,0.23,0.0,0.0,0.38,1.55,3
8480830,Andrei Svechnikov,CAR,R,2024,all,15,8.0,3.0,1.0,12.0,40.0,33.0,62.0,271:20,8.1,8.0,4.0,0.66,16.67,4
8475149,Marcus Johansson,MIN,L,2024,all,5,0.0,2.0,0.0,2.0,5.0,5.0,8.0,70:10,1.29,2.0,0.0,0.58,1.42,2
8471685,Anze Kopitar,LAK,C,2024,all,6,2.0,2.0,5.0,9.0,8.0,6.0,8.0,128:56,1.82,2.0,0.0,0.48,4.17,7
8476879,Cody Ceci,DAL,D,2024,all,18,0.0,0.0,3.0,3.0,19.0,19.0,22.0,387:23,1.08,0.0,0.0,0.37,-2.73,3
8476873,Mark Jankowski,CAR,L,2024,all,7,0.0,1.0,0.0,1.0,6.0,4.0,10.0,81:19,0.53,0.0,0.0,0.55,3.47,1
8478891,Mason Appleton,WPG,C,2024,all,13,0.0,3.0,4.0,7.0,16.0,8.0,28.0,193:00,1.12,0.0,0.0,0.56,7.49,7
8479542,Brandon Hagel,TBL,L,2024,all,3,0.0,0.0,0.0,0.0,3.0,6.0,5.0,53:10,0.23,0.0,0.0,0.4,0.81,0
8481593,Jayden Struble,MTL,D,2024,all,2,0.0,0.0,0.0,0.0,1.0,2.0,2.0,24:36,0.01,0.0,0.0,0.43,0.17,0
8476994,Vinnie Hinostroza,MIN,C,2024,all,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11:57,0.01,0.0,0.0,0.29,-0.33,0
8480246,Nick Perbix,TBL,D,2024,all,5,0.0,0.0,1.0,1.0,3.0,2.0,1.0,64:47,0.11,0.0,0.0,0.41,1.13,1
8479421,Jacob Moverare,LAK,D,2024,all,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5:02,0.0,0.0,0.0,1.0,0.25,0
8477989,Christian Dvorak,MTL,C,2024,all,5,2.0,0.0,0.0,2.0,7.0,9.0,5.0,81:51,0.69,1.0,1.0,0.54,2.89,0
8478398,Kyle Connor,WPG,L,2024,all,13,5.0,10.0,2.0,17.0,45.0,23.0,11.0,289:43,3.87,3.0,0.0,0.57,15.33,12
8482145,Mavrik Bourque,DAL,C,2024,all,3,0.0,0.0,0.0,0.0,8.0,0.0,6.0,31:35,0.99,2.0,0.0,0.45,-0.29,0
8476455,Gabriel Landeskog,COL,L,2024,all,5,1.0,1.0,2.0,4.0,10.0,4.0,16.0,86:06,0.61,0.0,0.0,0.61,5.97,3
8482149,Cole Perfetti,WPG,C,2024,all,13,3.0,3.0,0.0,6.0,28.0,9.0,32.0,211:39,4.42,5.0,1.0,0.62,8.06,3
8478396,Noah Hanifin,VGK,D,2024,all,11,1.0,3.0,1.0,5.0,26.0,25.0,18.0,253:36,1.21,1.0,0.0,0.48,7.9,4
8484798,Zeev Buium,MIN,D,2024,all,4,0.0,1.0,0.0,1.0,2.0,3.0,3.0,54:22,0.04,0.0,0.0,0.57,-0.4,1
8479638,Justin Brazeau,MIN,R,2024,all,6,0.0,1.0,1.0,2.0,2.0,0.0,22.0,47:39,0.27,0.0,0.0,0.35,0.45,2
8476902,Esa Lindell,DAL,D,2024,all,18,1.0,0.0,1.0,2.0,18.0,23.0,13.0,423:27,1.46,2.0,1.0,0.39,-1.25,1
8481581,Thomas Harley,DAL,D,2024,all,18,4.0,7.0,3.0,14.0,31.0,38.0,22.0,467:23,2.17,0.0,0.0,0.56,13.13,10
8476906,Shayne Gostisbehere,CAR,D,2024,all,15,3.0,2.0,4.0,9.0,24.0,37.0,12.0,283:56,2.75,1.0,1.0,0.67,14.55,6
8475324,Nick Jensen,OTT,D,2024,all,6,0.0,0.0,0.0,0.0,3.0,6.0,8.0,125:33,0.17,0.0,0.0,0.49,1.38,0
8481582,Nicholas Robertson,TOR,L,2024,all,3,1.0,1.0,0.0,2.0,2.0,0.0,3.0,29:57,0.08,0.0,0.0,0.61,1.84,1
8477220,Nate Schmidt,FLA,D,2024,all,23,3.0,5.0,4.0,12.0,26.0,24.0,35.0,374:01,1.91,3.0,2.0,0.65,16.1,9
8483495,Simon Nemec,NJD,D,2024,all,4,1.0,1.0,0.0,2.0,6.0,4.0,2.0,82:39,0.24,0.0,0.0,0.39,1.65,1
8477493,Aleksander Barkov,FLA,C,2024,all,23,6.0,9.0,7.0,22.0,45.0,29.0,51.0,471:15,6.55,7.0,2.0,0.54,24.01,16
8475287,Erik Haula,NJD,L,2024,all,5,0.0,1.0,0.0,1.0,9.0,4.0,20.0,93:02,1.53,2.0,0.0,0.46,2.08,1
8482666,Scott Morrow,CAR,D,2024,all,5,0.0,0.0,0.0,0.0,4.0,5.0,1.0,52:26,0.09,0.0,0.0,0.63,0.15,0
8475200,Dmitry Orlov,CAR,D,2024,all,15,0.0,2.0,2.0,4.0,21.0,27.0,39.0,325:34,1.9,2.0,0.0,0.5,6.67,4
8473533,Jordan Staal,CAR,C,2024,all,15,2.0,1.0,0.0,3.0,18.0,11.0,68.0,253:44,3.22,3.0,1.0,0.46,5.93,1
8474641,Adam Henrique,EDM,C,2024,all,22,4.0,1.0,2.0,7.0,35.0,7.0,53.0,322:59,5.54,10.0,4.0,0.46,7.2,3
8476967,Brett Kulak,EDM,D,2024,all,22,1.0,2.0,2.0,5.0,25.0,20.0,17.0,515:01,0.96,0.0,0.0,0.52,6.67,4
8477919,Frederick Gaudreau,MIN,C,2024,all,6,0.0,0.0,0.0,0.0,2.0,2.0,8.0,86:42,0.35,0.0,0.0,0.43,-2.27,0
8478434,Keegan Kolesar,VGK,R,2024,all,11,0.0,0.0,1.0,1.0,7.0,5.0,53.0,124:56,1.68,3.0,0.0,0.55,1.77,1
8482929,Emil Lilleberg,TBL,D,2024,all,5,0.0,1.0,0.0,1.0,1.0,1.0,8.0,59:50,0.09,0.0,0.0,0.36,0.03,1
8476312,Josh Manson,COL,D,2024,all,7,2.0,1.0,0.0,3.0,18.0,13.0,24.0,131:50,1.03,1.0,1.0,0.46,5.1,1
8474565,Alex Pietrangelo,VGK,D,2024,all,10,2.0,2.0,2.0,6.0,13.0,17.0,9.0,230:25,0.49,0.0,0.0,0.42,7.98,4
8476454,Ryan Nugent-Hopkins,EDM,C,2024,all,22,6.0,8.0,6.0,20.0,48.0,25.0,27.0,430:48,8.7,13.0,4.0,0.6,17.2,14
8474189,Lars Eller,WSH,C,2024,all,9,0.0,0.0,1.0,1.0,3.0,3.0,13.0,96:45,0.27,0.0,0.0,0.34,-1.02,1
8481618,Alex Newhook,MTL,C,2024,all,5,1.0,1.0,0.0,2.0,8.0,3.0,5.0,77:37,0.86,0.0,0.0,0.31,1.78,1
8481596,Shane Pinto,OTT,C,2024,all,6,1.0,0.0,1.0,2.0,7.0,10.0,12.0,119:17,0.7,0.0,0.0,0.31,1.05,1
8478013,Jake Walman,EDM,D,2024,all,22,2.0,2.0,6.0,10.0,38.0,38.0,37.0,443:45,2.23,3.0,0.0,0.52,14.9,8
8481598,Philip Broberg,STL,D,2024,all,7,1.0,1.0,0.0,2.0,8.0,9.0,4.0,154:50,0.47,0.0,0.0,0.41,2.25,1
8476392,Adam Lowry,WPG,C,2024,all,13,4.0,0.0,0.0,4.0,24.0,9.0,61.0,226:54,5.06,6.0,2.0,0.51,7.63,0
8474102,David Perron,OTT,L,2024,all,6,2.0,0.0,1.0,3.0,9.0,7.0,13.0,81:05,1.01,0.0,0.0,0.58,3.38,1
8482070,Mitchell Chaffee,TBL,R,2024,all,4,1.0,0.0,0.0,1.0,1.0,1.0,8.0,45:21,0.51,1.0,0.0,0.38,-0.08,0
8475218,Mattias Ekholm,EDM,D,2024,all,7,1.0,2.0,3.0,6.0,13.0,13.0,2.0,151:08,0.36,0.0,0.0,0.4,5.02,5
8479324,Ryan Lindgren,COL,D,2024,all,7,0.0,1.0,2.0,3.0,8.0,10.0,13.0,130:20,0.28,0.0,0.0,0.38,3.75,3
8478421,A.J. Greer,FLA,L,2024,all,16,2.0,1.0,0.0,3.0,12.0,4.0,53.0,122:08,1.79,4.0,1.0,0.46,1.81,1
8478427,Sebastian Aho,CAR,C,2024,all,15,7.0,2.0,6.0,15.0,41.0,20.0,45.0,311:53,7.09,10.0,2.0,0.62,17.8,8
8477476,Artturi Lehkonen,COL,L,2024,all,7,3.0,1.0,0.0,4.0,21.0,10.0,16.0,134:34,3.85,8.0,0.0,0.63,7.57,1
8477478,William Carrier,CAR,L,2024,all,15,0.0,0.0,0.0,0.0,23.0,14.0,63.0,174:50,2.64,4.0,0.0,0.57,5.96,0
8482655,J.J. Moser,TBL,D,2024,all,5,0.0,0.0,0.0,0.0,3.0,3.0,1.0,76:36,0.14,0.0,0.0,0.45,0.03,0
8481019,David Gustafsson,WPG,C,2024,all,4,1.0,0.0,0.0,1.0,3.0,2.0,2.0,29:11,0.58,1.0,0.0,0.76,1.07,0
8480027,Jason Robertson,DAL,L,2024,all,11,4.0,0.0,2.0,6.0,22.0,16.0,12.0,174:17,3.57,4.0,1.0,0.56,5.2,2
8479994,Jaret Anderson-Dolan,WPG,C,2024,all,5,1.0,1.0,0.0,2.0,3.0,0.0,19.0,41:40,0.26,0.0,0.0,0.51,1.59,1
8479996,Cody Glass,NJD,C,2024,all,5,0.0,0.0,0.0,0.0,6.0,1.0,9.0,70:28,0.48,0.0,0.0,0.2,-1.18,0
8479998,Mikey Anderson,LAK,D,2024,all,6,0.0,0.0,1.0,1.0,4.0,4.0,22.0,152:30,0.64,1.0,0.0,0.34,-2.2,1
8477573,Nathan Walker,STL,L,2024,all,7,3.0,1.0,0.0,4.0,11.0,3.0,40.0,102:25,1.51,2.0,2.0,0.4,4.0,1
8481580,Connor McMichael,WSH,C,2024,all,10,4.0,2.0,0.0,6.0,18.0,3.0,10.0,169:36,3.23,3.0,2.0,0.41,1.64,2
8475753,Justin Faulk,STL,D,2024,all,7,1.0,1.0,1.0,3.0,12.0,8.0,19.0,166:01,0.36,0.0,0.0,0.37,1.85,2
8470600,Ryan Suter,STL,D,2024,all,5,0.0,0.0,1.0,1.0,2.0,1.0,2.0,84:32,0.13,0.0,0.0,0.27,-0.3,1
8475750,Jon Merrill,MIN,D,2024,all,2,0.0,0.0,0.0,0.0,1.0,2.0,1.0,24:39,0.06,0.0,0.0,0.61,-0.03,0
8475754,Brock Nelson,COL,C,2024,all,7,0.0,3.0,1.0,4.0,13.0,8.0,9.0,118:06,2.08,3.0,0.0,0.52,4.68,4
8475692,Mats Zuccarello,MIN,R,2024,all,6,1.0,1.0,1.0,3.0,8.0,13.0,11.0,111:59,1.07,1.0,0.0,0.56,1.33,2
8480145,Neal Pionk,WPG,D,2024,all,13,1.0,2.0,4.0,7.0,23.0,24.0,45.0,317:19,1.27,1.0,1.0,0.52,8.22,6
8481532,Alex Turcotte,LAK,C,2024,all,3,0.0,0.0,0.0,0.0,0.0,1.0,3.0,17:11,0.0,0.0,0.0,0.09,-0.7,0
8477939,William Nylander,TOR,R,2024,all,13,6.0,6.0,3.0,15.0,37.0,13.0,7.0,248:15,4.51,4.0,2.0,0.63,11.32,9
8484304,Uvis Balinskis,FLA,D,2024,all,5,1.0,0.0,0.0,1.0,4.0,3.0,8.0,62:54,0.31,0.0,0.0,0.41,1.85,0
8479351,Sam Steel,DAL,C,2024,all,18,1.0,3.0,3.0,7.0,13.0,7.0,32.0,250:13,1.89,3.0,0.0,0.34,4.6,6
8482809,Jackson Blake,CAR,R,2024,all,15,3.0,2.0,1.0,6.0,26.0,11.0,17.0,253:41,4.19,9.0,2.0,0.63,8.76,3
8480336,Sean Walker,CAR,D,2024,all,12,1.0,1.0,1.0,3.0,24.0,30.0,16.0,220:52,0.98,0.0,0.0,0.57,10.85,2
8478420,Mikko Rantanen,DAL,R,2024,all,18,9.0,7.0,6.0,22.0,50.0,20.0,15.0,373:54,7.5,8.0,3.0,0.59,17.21,13
8476278,Colin Blackwell,DAL,C,2024,all,11,1.0,0.0,0.0,1.0,16.0,3.0,26.0,121:21,1.07,1.0,0.0,0.29,0.09,0
8476469,Joel Armia,MTL,R,2024,all,5,0.0,1.0,1.0,2.0,4.0,2.0,8.0,61:59,0.39,1.0,0.0,0.43,2.4,2
8478109,Victor Olofsson,VGK,L,2024,all,9,2.0,1.0,1.0,4.0,14.0,16.0,13.0,129:17,1.65,0.0,0.0,0.52,2.7,2
8479980,Nicolas Hague,VGK,D,2024,all,11,0.0,1.0,1.0,2.0,11.0,13.0,22.0,178:28,0.36,0.0,0.0,0.41,2.18,2
8480448,Parker Kelly,COL,C,2024,all,7,0.0,0.0,1.0,1.0,6.0,7.0,44.0,88:23,0.86,1.0,0.0,0.5,2.5,1
8480873,Rasmus Sandin,WSH,D,2024,all,10,0.0,0.0,1.0,1.0,12.0,14.0,7.0,213:03,0.52,0.0,0.0,0.44,-0.75,1
8476931,Jake McCabe,TOR,D,2024,all,13,0.0,2.0,2.0,4.0,10.0,15.0,23.0,285:23,0.33,0.0,0.0,0.4,0.05,4
8482113,Anton Lundell,FLA,C,2024,all,23,6.0,10.0,2.0,18.0,48.0,12.0,28.0,371:37,4.16,4.0,2.0,0.55,19.9,12
8478416,Erik Cernak,TBL,D,2024,all,5,1.0,0.0,0.0,1.0,14.0,3.0,15.0,89:38,0.78,1.0,0.0,0.38,2.15,0
8478904,Steven Lorentz,TOR,C,2024,all,13,0.0,1.0,1.0,2.0,13.0,6.0,42.0,157:31,1.12,2.0,0.0,0.36,-0.41,2
8477406,Mattias Janmark,EDM,C,2024,all,22,3.0,0.0,1.0,4.0,15.0,6.0,31.0,270:19,1.86,1.0,1.0,0.39,2.65,1
8479345,Jakob Chychrun,WSH,D,2024,all,10,3.0,1.0,1.0,5.0,18.0,11.0,13.0,238:45,1.51,2.0,0.0,0.55,2.45,2
8477451,Ryan Hartman,MIN,R,2024,all,6,2.0,3.0,1.0,6.0,18.0,15.0,5.0,104:38,2.06,2.0,0.0,0.5,5.19,4
8481032,Paul Cotter,NJD,C,2024,all,5,0.0,1.0,0.0,1.0,5.0,4.0,22.0,72:06,0.46,1.0,0.0,0.28,-1.39,1
8480208,Drake Batherson,OTT,R,2024,all,6,1.0,0.0,1.0,2.0,9.0,9.0,27.0,104:53,1.51,3.0,1.0,0.49,1.82,1
8480185,Eetu Luostarinen,FLA,C,2024,all,23,5.0,6.0,8.0,19.0,34.0,19.0,87.0,353:52,4.89,6.0,1.0,0.45,18.02,14
8479675,Trevor Moore,LAK,L,2024,all,6,2.0,2.0,0.0,4.0,14.0,7.0,16.0,119:39,1.42,1.0,0.0,0.41,3.99,2
8477953,Kasperi Kapanen,EDM,R,2024,all,12,3.0,2.0,1.0,6.0,27.0,2.0,43.0,161:39,3.17,5.0,2.0,0.44,4.81,3
8480801,Brady Tkachuk,OTT,L,2024,all,6,4.0,1.0,2.0,7.0,22.0,7.0,30.0,109:44,2.86,4.0,2.0,0.68,9.1,3
8476826,Yanni Gourde,TBL,C,2024,all,5,0.0,1.0,0.0,1.0,2.0,2.0,9.0,72:33,0.36,0.0,0.0,0.38,0.03,1
8484321,Nikolas Matinpalo,OTT,D,2024,all,6,0.0,0.0,0.0,0.0,3.0,4.0,3.0,78:26,0.14,0.0,0.0,0.58,0.83,0
8481540,Cole Caufield,MTL,R,2024,all,5,3.0,1.0,0.0,4.0,24.0,13.0,5.0,97:53,3.59,5.0,1.0,0.62,6.45,1
8482408,Jeff Malott,LAK,L,2024,all,6,0.0,0.0,0.0,0.0,2.0,1.0,12.0,29:16,0.37,1.0,0.0,0.16,-0.75,0
8480074,Alexandre Texier,STL,L,2024,all,3,0.0,0.0,1.0,1.0,2.0,0.0,8.0,36:08,0.24,0.0,0.0,0.51,0.44,1
8475171,Oliver Ekman-Larsson,TOR,D,2024,all,13,2.0,1.0,1.0,4.0,12.0,10.0,18.0,247:47,0.5,0.0,0.0,0.43,1.85,2
8475170,Brayden Schenn,STL,C,2024,all,7,2.0,0.0,1.0,3.0,10.0,3.0,20.0,125:54,1.66,3.0,1.0,0.43,1.07,1
8477501,Valeri Nichushkin,COL,R,2024,all,7,3.0,0.0,1.0,4.0,13.0,4.0,20.0,137:11,1.45,2.0,1.0,0.47,5.83,1
8478042,Viktor Arvidsson,EDM,L,2024,all,15,2.0,4.0,1.0,7.0,24.0,11.0,16.0,174:04,1.88,1.0,0.0,0.44,7.53,5
8475794,Tyler Seguin,DAL,C,2024,all,18,4.0,2.0,2.0,8.0,28.0,14.0,13.0,271:51,5.29,5.0,0.0,0.65,10.14,4
8477504,Josh Morrissey,WPG,D,2024,all,12,0.0,1.0,5.0,6.0,19.0,19.0,21.0,253:32,1.34,1.0,0.0,0.56,5.17,6
8479378,Logan Stanley,WPG,D,2024,all,5,0.0,0.0,0.0,0.0,1.0,0.0,10.0,58:11,0.06,0.0,0.0,0.47,-0.88,0
8483808,Andrei Kuzmenko,LAK,L,2024,all,6,3.0,2.0,1.0,6.0,17.0,4.0,5.0,109:30,1.68,2.0,1.0,0.48,3.87,3
8475798,Mikael Granlund,DAL,C,2024,all,18,5.0,2.0,3.0,10.0,29.0,13.0,40.0,314:02,3.17,2.0,0.0,0.51,7.11,5
8481527,Kaedan Korczak,VGK,D,2024,all,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13:04,0.04,0.0,0.0,0.31,-0.13,0
8481557,Matt Boldy,MIN,L,2024,all,6,5.0,1.0,1.0,7.0,20.0,14.0,12.0,150:03,2.6,2.0,0.0,0.56,7.57,2
8477503,Max Domi,TOR,C,2024,all,13,3.0,2.0,2.0,7.0,19.0,11.0,17.0,170:36,1.16,0.0,0.0,0.4,3.68,4
8480834,Ty Emberson,EDM,D,2024,all,9,0.0,0.0,0.0,0.0,5.0,5.0,14.0,85:19,0.14,0.0,0.0,0.43,-0.02,0
8480113,Alex Iafallo,WPG,L,2024,all,13,1.0,1.0,0.0,2.0,17.0,5.0,46.0,209:29,1.92,2.0,1.0,0.46,1.24,1
8481655,Cole Schwindt,VGK,R,2024,all,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5:54,0.02,0.0,0.0,0.7,0.1,0
