team,season,situation,games_played
PHI,2022,5on5,15
CHI,2022,5on5,1
TBL,2022,5on5,10
WPG,2022,5on5,7
CHI,2022,5on5,2
VGK,2022,5on5,6
CHI,2022,5on5,10
CHI,2022,5on5,4
DAL,2022,5on5,13
NSH,2022,5on5,13
NJD,2022,5on5,11
VAN,2022,5on5,17
TBL,2022,5on5,73
VAN,2022,5on5,7
BUF,2022,5on5,6
ARI,2022,5on5,11
SJS,2022,5on5,2
CHI,2022,5on5,6
FLA,2022,5on5,12
EDM,2022,5on5,14
PIT,2022,5on5,13
WSH,2022,5on5,14
COL,2022,5on5,14
NJD,2022,5on5,64
TOR,2022,5on5,5
SEA,2022,5on5,50
COL,2022,5on5,21
ANA,2022,5on5,9
STL,2022,5on5,7
SJS,2022,5on5,8
ARI,2022,5on5,13
CGY,2022,5on5,20
FLA,2022,5on5,41
MIN,2022,5on5,7
NYR,2022,5on5,31
TOR,2022,5on5,6
NYR,2022,5on5,13
TOR,2022,5on5,8
WPG,2022,5on5,10
WSH,2022,5on5,10
DET,2022,5on5,11
WSH,2022,5on5,4
DET,2022,5on5,5
VGK,2022,5on5,18
NSH,2022,5on5,53
ANA,2022,5on5,11
SJS,2022,5on5,13
TOR,2022,5on5,20
WSH,2022,5on5,36
COL,2022,5on5,17
BUF,2022,5on5,53
CAR,2022,5on5,18
NSH,2022,5on5,4
LAK,2022,5on5,28
VGK,2022,5on5,5
COL,2022,5on5,33
BUF,2022,5on5,41
BUF,2022,5on5,51
DET,2022,5on5,19
TBL,2022,5on5,11
MTL,2022,5on5,6
COL,2022,5on5,37
WSH,2022,5on5,31
SJS,2022,5on5,15
VGK,2022,5on5,8
WSH,2022,5on5,4
NJD,2022,5on5,37
WPG,2022,5on5,3
EDM,2022,5on5,43
OTT,2022,5on5,16
SJS,2022,5on5,14
NYR,2022,5on5,5
TBL,2022,5on5,30
VAN,2022,5on5,16
ANA,2022,5on5,12
COL,2022,5on5,53
SJS,2022,5on5,17
LAK,2022,5on5,43
CAR,2022,5on5,22
MIN,2022,5on5,9
NYR,2022,5on5,63
WSH,2022,5on5,15
NJD,2022,5on5,6
SEA,2022,5on5,12
MIN,2022,5on5,18
CBJ,2022,5on5,14
COL,2022,5on5,11
MTL,2022,5on5,4
NSH,2022,5on5,6
VAN,2022,5on5,19
BUF,2022,5on5,54
SEA,2022,5on5,16
OTT,2022,5on5,9
PHI,2022,5on5,66
ANA,2022,5on5,16
COL,2022,5on5,42
NJD,2022,5on5,26
NYR,2022,5on5,9
CHI,2022,5on5,6
MTL,2022,5on5,19
DET,2022,5on5,17
BUF,2022,5on5,21
BUF,2022,5on5,4
STL,2022,5on5,2
CBJ,2022,5on5,7
ARI,2022,5on5,12
CGY,2022,5on5,27
TOR,2022,5on5,54
CHI,2022,5on5,8
VGK,2022,5on5,51
CHI,2022,5on5,14
ANA,2022,5on5,2
TOR,2022,5on5,32
WPG,2022,5on5,27
NYI,2022,5on5,7
VAN,2022,5on5,10
MTL,2022,5on5,5
NSH,2022,5on5,24
VAN,2022,5on5,5
BUF,2022,5on5,25
VGK,2022,5on5,59
MTL,2022,5on5,11
PHI,2022,5on5,3
DET,2022,5on5,4
NJD,2022,5on5,21
CAR,2022,5on5,8
SJS,2022,5on5,1
NYI,2022,5on5,9
NYR,2022,5on5,10
NYR,2022,5on5,8
PIT,2022,5on5,62
OTT,2022,5on5,45
ANA,2022,5on5,2
CBJ,2022,5on5,12
ARI,2022,5on5,32
MTL,2022,5on5,6
NJD,2022,5on5,3
ARI,2022,5on5,13
NSH,2022,5on5,3
PHI,2022,5on5,2
BOS,2022,5on5,21
PHI,2022,5on5,6
MIN,2022,5on5,14
CGY,2022,5on5,9
MIN,2022,5on5,5
BUF,2022,5on5,7
FLA,2022,5on5,22
VAN,2022,5on5,4
BUF,2022,5on5,5
CGY,2022,5on5,20
MIN,2022,5on5,21
BUF,2022,5on5,3
NYR,2022,5on5,31
CGY,2022,5on5,23
COL,2022,5on5,23
NYI,2022,5on5,8
WSH,2022,5on5,8
STL,2022,5on5,4
VGK,2022,5on5,19
DET,2022,5on5,7
MTL,2022,5on5,4
DAL,2022,5on5,8
ARI,2022,5on5,53
SEA,2022,5on5,41
NYR,2022,5on5,24
BUF,2022,5on5,11
VGK,2022,5on5,8
SJS,2022,5on5,6
TOR,2022,5on5,13
WSH,2022,5on5,20
LAK,2022,5on5,8
WSH,2022,5on5,3
PHI,2022,5on5,21
VGK,2022,5on5,3
FLA,2022,5on5,78
DAL,2022,5on5,14
VGK,2022,5on5,37
TBL,2022,5on5,9
CGY,2022,5on5,5
VAN,2022,5on5,24
NSH,2022,5on5,5
PHI,2022,5on5,17
STL,2022,5on5,12
SEA,2022,5on5,3
PHI,2022,5on5,48
ARI,2022,5on5,9
ARI,2022,5on5,47
TOR,2022,5on5,5
NJD,2022,5on5,13
FLA,2022,5on5,15
CBJ,2022,5on5,20
SJS,2022,5on5,11
NSH,2022,5on5,8
ANA,2022,5on5,19
PIT,2022,5on5,37
STL,2022,5on5,19
NYR,2022,5on5,9
BOS,2022,5on5,15
BOS,2022,5on5,21
NSH,2022,5on5,8
ANA,2022,5on5,12
PHI,2022,5on5,5
CAR,2022,5on5,17
PHI,2022,5on5,9
NJD,2022,5on5,31
CBJ,2022,5on5,5
CAR,2022,5on5,12
PIT,2022,5on5,52
TOR,2022,5on5,17
WSH,2022,5on5,3
CGY,2022,5on5,2
WSH,2022,5on5,56
NYI,2022,5on5,14
VAN,2022,5on5,2
CGY,2022,5on5,62
BUF,2022,5on5,61
MIN,2022,5on5,27
MTL,2022,5on5,16
NYI,2022,5on5,8
WPG,2022,5on5,7
DAL,2022,5on5,8
CAR,2022,5on5,32
EDM,2022,5on5,11
PHI,2022,5on5,6
VAN,2022,5on5,4
CBJ,2022,5on5,2
WSH,2022,5on5,8
BUF,2022,5on5,24
LAK,2022,5on5,9
DAL,2022,5on5,11
LAK,2022,5on5,4
PIT,2022,5on5,2
WPG,2022,5on5,8
TBL,2022,5on5,59
EDM,2022,5on5,19
BUF,2022,5on5,12
CGY,2022,5on5,23
OTT,2022,5on5,51
STL,2022,5on5,71
MIN,2022,5on5,2
EDM,2022,5on5,7
FLA,2022,5on5,5
WPG,2022,5on5,9
PHI,2022,5on5,14
CAR,2022,5on5,42
MTL,2022,5on5,3
PHI,2022,5on5,17
NYI,2022,5on5,60
VAN,2022,5on5,1
MTL,2022,5on5,10
ANA,2022,5on5,4
FLA,2022,5on5,8
COL,2022,5on5,11
EDM,2022,5on5,80
VAN,2022,5on5,20
MTL,2022,5on5,10
MTL,2022,5on5,9
MTL,2022,5on5,28
VGK,2022,5on5,45
FLA,2022,5on5,14
TOR,2022,5on5,54
WPG,2022,5on5,5
LAK,2022,5on5,18
CHI,2022,5on5,18
ANA,2022,5on5,27
BUF,2022,5on5,3
PHI,2022,5on5,3
MTL,2022,5on5,7
PIT,2022,5on5,15
CAR,2022,5on5,36
TOR,2022,5on5,11
DAL,2022,5on5,6
EDM,2022,5on5,43
PHI,2022,5on5,31
STL,2022,5on5,11
ANA,2022,5on5,50
ARI,2022,5on5,10
ARI,2022,5on5,17
NYI,2022,5on5,6
CAR,2022,5on5,76
MTL,2022,5on5,3
LAK,2022,5on5,4
STL,2022,5on5,6
WSH,2022,5on5,13
TBL,2022,5on5,29
ARI,2022,5on5,12
SEA,2022,5on5,43
ANA,2022,5on5,20
VAN,2022,5on5,8
WPG,2022,5on5,7
FLA,2022,5on5,72
WSH,2022,5on5,2
LAK,2022,5on5,4
ANA,2022,5on5,5
MTL,2022,5on5,5
CBJ,2022,5on5,18
FLA,2022,5on5,2
NSH,2022,5on5,10
CBJ,2022,5on5,5
WPG,2022,5on5,18
CGY,2022,5on5,59
LAK,2022,5on5,3
COL,2022,5on5,58
VAN,2022,5on5,14
DAL,2022,5on5,24
CBJ,2022,5on5,3
CGY,2022,5on5,20
PHI,2022,5on5,78
ANA,2022,5on5,22
CAR,2022,5on5,49
PHI,2022,5on5,3
TBL,2022,5on5,9
BUF,2022,5on5,18
WSH,2022,5on5,7
ARI,2022,5on5,24
SEA,2022,5on5,1
BUF,2022,5on5,3
DET,2022,5on5,24
NYI,2022,5on5,26
PHI,2022,5on5,6
TOR,2022,5on5,51
NYI,2022,5on5,61
DET,2022,5on5,19
WSH,2022,5on5,6
NJD,2022,5on5,26
MTL,2022,5on5,59
MTL,2022,5on5,5
DAL,2022,5on5,22
FLA,2022,5on5,22
TOR,2022,5on5,2
WSH,2022,5on5,26
PIT,2022,5on5,2
CBJ,2022,5on5,7
TBL,2022,5on5,61
STL,2022,5on5,21
ANA,2022,5on5,2
DET,2022,5on5,16
MTL,2022,5on5,11
SJS,2022,5on5,7
ARI,2022,5on5,17
BUF,2022,5on5,29
CGY,2022,5on5,7
COL,2022,5on5,14
NSH,2022,5on5,4
WSH,2022,5on5,3
CAR,2022,5on5,20
CHI,2022,5on5,3
VAN,2022,5on5,2
COL,2022,5on5,19
DAL,2022,5on5,37
NSH,2022,5on5,20
BOS,2022,5on5,4
DET,2022,5on5,6
PIT,2022,5on5,13
NSH,2022,5on5,20
PHI,2022,5on5,4
STL,2022,5on5,20
SEA,2022,5on5,9
DET,2022,5on5,9
BUF,2022,5on5,21
NYR,2022,5on5,23
CGY,2022,5on5,6
PHI,2022,5on5,14
NJD,2022,5on5,16
FLA,2022,5on5,66
SEA,2022,5on5,58
FLA,2022,5on5,10
DAL,2022,5on5,55
COL,2022,5on5,24
CBJ,2022,5on5,3
EDM,2022,5on5,9
PIT,2022,5on5,33
PHI,2022,5on5,8
ANA,2022,5on5,7
WSH,2022,5on5,55
MTL,2022,5on5,18
OTT,2022,5on5,13
LAK,2022,5on5,5
NSH,2022,5on5,13
VAN,2022,5on5,4
PIT,2022,5on5,6
NYI,2022,5on5,36
COL,2022,5on5,19
NJD,2022,5on5,16
OTT,2022,5on5,26
EDM,2022,5on5,4
TOR,2022,5on5,13
STL,2022,5on5,6
VGK,2022,5on5,26
MTL,2022,5on5,6
CAR,2022,5on5,32
MTL,2022,5on5,13
ANA,2022,5on5,3
DAL,2022,5on5,12
FLA,2022,5on5,70
CBJ,2022,5on5,12
TBL,2022,5on5,22
SJS,2022,5on5,11
DET,2022,5on5,6
VGK,2022,5on5,16
TOR,2022,5on5,47
NJD,2022,5on5,7
BOS,2022,5on5,6
NJD,2022,5on5,12
DAL,2022,5on5,20
SEA,2022,5on5,29
EDM,2022,5on5,18
NYI,2022,5on5,5
CHI,2022,5on5,2
EDM,2022,5on5,45
DAL,2022,5on5,23
EDM,2022,5on5,36
VAN,2022,5on5,9
WSH,2022,5on5,3
SJS,2022,5on5,14
STL,2022,5on5,7
MIN,2022,5on5,24
OTT,2022,5on5,9
TOR,2022,5on5,6
NYR,2022,5on5,2
WPG,2022,5on5,43
SEA,2022,5on5,5
EDM,2022,5on5,21
NSH,2022,5on5,6
WSH,2022,5on5,25
VAN,2022,5on5,5
VAN,2022,5on5,10
COL,2022,5on5,20
WPG,2022,5on5,13
MTL,2022,5on5,27
PHI,2022,5on5,17
WPG,2022,5on5,8
ARI,2022,5on5,27
NYI,2022,5on5,12
ARI,2022,5on5,5
VAN,2022,5on5,3
NYI,2022,5on5,21
WSH,2022,5on5,25
PHI,2022,5on5,15
PHI,2022,5on5,3
VAN,2022,5on5,7
NSH,2022,5on5,12
ANA,2022,5on5,67
VAN,2022,5on5,11
WSH,2022,5on5,10
NSH,2022,5on5,7
VAN,2022,5on5,9
VAN,2022,5on5,22
BUF,2022,5on5,11
NYR,2022,5on5,34
TOR,2022,5on5,14
CGY,2022,5on5,7
WPG,2022,5on5,2
MIN,2022,5on5,6
FLA,2022,5on5,13
ARI,2022,5on5,11
MTL,2022,5on5,2
CBJ,2022,5on5,27
WSH,2022,5on5,37
BUF,2022,5on5,4
ARI,2022,5on5,6
EDM,2022,5on5,28
TBL,2022,5on5,12
PIT,2022,5on5,7
WPG,2022,5on5,10
WSH,2022,5on5,27
NJD,2022,5on5,20
CBJ,2022,5on5,16
VAN,2022,5on5,5
COL,2022,5on5,17
SEA,2022,5on5,2
ANA,2022,5on5,35
MIN,2022,5on5,2
PIT,2022,5on5,17
DAL,2022,5on5,27
TBL,2022,5on5,16
BOS,2022,5on5,62
VGK,2022,5on5,10
DET,2022,5on5,13
EDM,2022,5on5,21
TBL,2022,5on5,12
BUF,2022,5on5,38
EDM,2022,5on5,7
EDM,2022,5on5,21
BOS,2022,5on5,7
NJD,2022,5on5,15
VAN,2022,5on5,8
COL,2022,5on5,7
SEA,2022,5on5,18
STL,2022,5on5,18
NSH,2022,5on5,53
CGY,2022,5on5,9
SJS,2022,5on5,18
CAR,2022,5on5,4
ANA,2022,5on5,2
CGY,2022,5on5,61
TOR,2022,5on5,17
OTT,2022,5on5,28
WSH,2022,5on5,9
DAL,2022,5on5,21
WPG,2022,5on5,1
VGK,2022,5on5,10
NYI,2022,5on5,3
NSH,2022,5on5,5
WPG,2022,5on5,66
VGK,2022,5on5,6
NSH,2022,5on5,4
BOS,2022,5on5,9
OTT,2022,5on5,19
BUF,2022,5on5,13
NJD,2022,5on5,10
CHI,2022,5on5,9
ANA,2022,5on5,17
ANA,2022,5on5,9
MTL,2022,5on5,2
BOS,2022,5on5,23
WPG,2022,5on5,64
VGK,2022,5on5,20
SJS,2022,5on5,8
DAL,2022,5on5,26
NJD,2022,5on5,13
CHI,2022,5on5,7
CHI,2022,5on5,15
BUF,2022,5on5,22
STL,2022,5on5,8
ANA,2022,5on5,20
TBL,2022,5on5,15
EDM,2022,5on5,5
NYR,2022,5on5,10
BOS,2022,5on5,27
FLA,2022,5on5,19
CAR,2022,5on5,5
ARI,2022,5on5,16
COL,2022,5on5,2
NSH,2022,5on5,19
VGK,2022,5on5,54
BOS,2022,5on5,15
PIT,2022,5on5,38
BUF,2022,5on5,12
CGY,2022,5on5,9
COL,2022,5on5,27
MIN,2022,5on5,31
DET,2022,5on5,4
WPG,2022,5on5,18
TOR,2022,5on5,7
VAN,2022,5on5,5
CAR,2022,5on5,37
DET,2022,5on5,7
EDM,2022,5on5,7
DET,2022,5on5,8
NYR,2022,5on5,9
ARI,2022,5on5,5
MTL,2022,5on5,4
TBL,2022,5on5,16
CHI,2022,5on5,14
ARI,2022,5on5,49
WSH,2022,5on5,9
STL,2022,5on5,17
CBJ,2022,5on5,6
SJS,2022,5on5,6
TBL,2022,5on5,17
DET,2022,5on5,41
PHI,2022,5on5,9
NYI,2022,5on5,5
NYR,2022,5on5,43
DET,2022,5on5,8
ANA,2022,5on5,7
SEA,2022,5on5,31
WSH,2022,5on5,5
STL,2022,5on5,2
BOS,2022,5on5,2
SEA,2022,5on5,8
SJS,2022,5on5,34
ANA,2022,5on5,25
CAR,2022,5on5,41
NSH,2022,5on5,8
NJD,2022,5on5,43
TOR,2022,5on5,13
WSH,2022,5on5,16
EDM,2022,5on5,14
NYI,2022,5on5,19
CHI,2022,5on5,9
FLA,2022,5on5,7
NYI,2022,5on5,4
TBL,2022,5on5,25
NYR,2022,5on5,2
MTL,2022,5on5,3
ANA,2022,5on5,45
COL,2022,5on5,5
NYI,2022,5on5,11
BUF,2022,5on5,16
NYR,2022,5on5,59
NSH,2022,5on5,9
ARI,2022,5on5,3
DAL,2022,5on5,27
STL,2022,5on5,15
NYI,2022,5on5,6
VGK,2022,5on5,7
WSH,2022,5on5,9
MTL,2022,5on5,4
WSH,2022,5on5,5
VAN,2022,5on5,8
CBJ,2022,5on5,5
EDM,2022,5on5,14
SEA,2022,5on5,47
COL,2022,5on5,3
CBJ,2022,5on5,8
DET,2022,5on5,36
VGK,2022,5on5,30
MTL,2022,5on5,19
OTT,2022,5on5,21
SJS,2022,5on5,13
VAN,2022,5on5,4
DAL,2022,5on5,12
VGK,2022,5on5,33
ARI,2022,5on5,35
MIN,2022,5on5,72
NJD,2022,5on5,3
WSH,2022,5on5,3
CHI,2022,5on5,18
WSH,2022,5on5,10
COL,2022,5on5,7
CBJ,2022,5on5,3
FLA,2022,5on5,53
NYR,2022,5on5,2
MTL,2022,5on5,2
NJD,2022,5on5,78
SJS,2022,5on5,9
MTL,2022,5on5,3
PIT,2022,5on5,3
COL,2022,5on5,4
EDM,2022,5on5,58
PHI,2022,5on5,4
COL,2022,5on5,16
CBJ,2022,5on5,5
OTT,2022,5on5,20
PHI,2022,5on5,6
WSH,2022,5on5,7
OTT,2022,5on5,6
EDM,2022,5on5,13
EDM,2022,5on5,13
NSH,2022,5on5,10
VGK,2022,5on5,42
NSH,2022,5on5,17
NSH,2022,5on5,4
WSH,2022,5on5,4
TBL,2022,5on5,26
TBL,2022,5on5,31
MIN,2022,5on5,20
NJD,2022,5on5,22
MTL,2022,5on5,7
TOR,2022,5on5,13
DET,2022,5on5,10
VAN,2022,5on5,9
PHI,2022,5on5,3
MTL,2022,5on5,25
WSH,2022,5on5,7
MTL,2022,5on5,2
PIT,2022,5on5,10
ANA,2022,5on5,15
NSH,2022,5on5,3
PIT,2022,5on5,17
BOS,2022,5on5,7
LAK,2022,5on5,5
CGY,2022,5on5,7
ANA,2022,5on5,5
STL,2022,5on5,5
PHI,2022,5on5,23
CGY,2022,5on5,13
STL,2022,5on5,2
DET,2022,5on5,29
TBL,2022,5on5,13
MTL,2022,5on5,44
NSH,2022,5on5,9
STL,2022,5on5,8
NYI,2022,5on5,3
EDM,2022,5on5,57
EDM,2022,5on5,7
WPG,2022,5on5,32
NSH,2022,5on5,5
NSH,2022,5on5,8
MTL,2022,5on5,5
SJS,2022,5on5,15
MIN,2022,5on5,11
TOR,2022,5on5,10
OTT,2022,5on5,11
BOS,2022,5on5,19
OTT,2022,5on5,58
CBJ,2022,5on5,8
WSH,2022,5on5,5
CBJ,2022,5on5,4
NYR,2022,5on5,17
CHI,2022,5on5,12
CBJ,2022,5on5,50
NSH,2022,5on5,5
EDM,2022,5on5,22
CGY,2022,5on5,27
SEA,2022,5on5,20
CGY,2022,5on5,5
MTL,2022,5on5,2
TBL,2022,5on5,36
CHI,2022,5on5,10
OTT,2022,5on5,61
VAN,2022,5on5,1
WPG,2022,5on5,27
NJD,2022,5on5,7
FLA,2022,5on5,7
NYR,2022,5on5,6
COL,2022,5on5,9
FLA,2022,5on5,12
EDM,2022,5on5,16
CHI,2022,5on5,10
BOS,2022,5on5,11
BOS,2022,5on5,6
VAN,2022,5on5,11
PHI,2022,5on5,21
MTL,2022,5on5,14
NYI,2022,5on5,12
MIN,2022,5on5,17
CBJ,2022,5on5,47
MTL,2022,5on5,4
EDM,2022,5on5,18
DET,2022,5on5,12
VAN,2022,5on5,9
LAK,2022,5on5,2
ARI,2022,5on5,14
OTT,2022,5on5,8
CAR,2022,5on5,11
VGK,2022,5on5,55
TOR,2022,5on5,7
CHI,2022,5on5,5
DAL,2022,5on5,4
OTT,2022,5on5,19
OTT,2022,5on5,5
PHI,2022,5on5,14
WSH,2022,5on5,10
NYR,2022,5on5,13
WSH,2022,5on5,3
STL,2022,5on5,4
STL,2022,5on5,20
NYI,2022,5on5,12
NJD,2022,5on5,21
FLA,2022,5on5,16
EDM,2022,5on5,19
NSH,2022,5on5,9
ANA,2022,5on5,2
WSH,2022,5on5,15
LAK,2022,5on5,40
DAL,2022,5on5,2
NSH,2022,5on5,3
NJD,2022,5on5,14
TBL,2022,5on5,7
SJS,2022,5on5,7
PHI,2022,5on5,49
SEA,2022,5on5,5
NSH,2022,5on5,3
MTL,2022,5on5,9
CHI,2022,5on5,1
WPG,2022,5on5,8
EDM,2022,5on5,12
SJS,2022,5on5,26
BOS,2022,5on5,5
TOR,2022,5on5,21
VAN,2022,5on5,25
CHI,2022,5on5,10
DET,2022,5on5,11
STL,2022,5on5,10
LAK,2022,5on5,6
DAL,2022,5on5,39
SJS,2022,5on5,3
CBJ,2022,5on5,37
SJS,2022,5on5,23
WPG,2022,5on5,2
NYI,2022,5on5,61
OTT,2022,5on5,9
BOS,2022,5on5,9
VGK,2022,5on5,42
TOR,2022,5on5,21
ARI,2022,5on5,17
DET,2022,5on5,18
NJD,2022,5on5,22
BUF,2022,5on5,51
NYR,2022,5on5,23
PHI,2022,5on5,66
TOR,2022,5on5,12
VGK,2022,5on5,37
NJD,2022,5on5,16
MIN,2022,5on5,57
VAN,2022,5on5,3
MTL,2022,5on5,6
PIT,2022,5on5,8
SEA,2022,5on5,48
BOS,2022,5on5,5
CBJ,2022,5on5,1
TOR,2022,5on5,24
STL,2022,5on5,11
DET,2022,5on5,14
FLA,2022,5on5,26
CHI,2022,5on5,41
LAK,2022,5on5,3
SJS,2022,5on5,28
STL,2022,5on5,11
TOR,2022,5on5,7
SJS,2022,5on5,19
PIT,2022,5on5,4
CGY,2022,5on5,14
VAN,2022,5on5,5
EDM,2022,5on5,15
PHI,2022,5on5,36
CHI,2022,5on5,7
STL,2022,5on5,17
NSH,2022,5on5,4
CGY,2022,5on5,5
VAN,2022,5on5,13
STL,2022,5on5,5
TBL,2022,5on5,65
TOR,2022,5on5,9
NYR,2022,5on5,5
DAL,2022,5on5,7
CGY,2022,5on5,6
WPG,2022,5on5,23
NYR,2022,5on5,13
PHI,2022,5on5,8
PHI,2022,5on5,14
DAL,2022,5on5,4
NYR,2022,5on5,54
CBJ,2022,5on5,28
DET,2022,5on5,10
STL,2022,5on5,49
VAN,2022,5on5,3
LAK,2022,5on5,10
CAR,2022,5on5,33
NSH,2022,5on5,9
VAN,2022,5on5,4
BUF,2022,5on5,21
NYI,2022,5on5,13
VAN,2022,5on5,8
FLA,2022,5on5,17
TOR,2022,5on5,15
SJS,2022,5on5,18
NJD,2022,5on5,9
CGY,2022,5on5,1
CGY,2022,5on5,25
DET,2022,5on5,5
TBL,2022,5on5,22
PIT,2022,5on5,2
STL,2022,5on5,26
WPG,2022,5on5,4
ANA,2022,5on5,16
BUF,2022,5on5,9
PIT,2022,5on5,15
TBL,2022,5on5,21
VAN,2022,5on5,19
OTT,2022,5on5,12
TOR,2022,5on5,12
SEA,2022,5on5,8
SEA,2022,5on5,55
SJS,2022,5on5,16
ARI,2022,5on5,15
VGK,2022,5on5,66
CBJ,2022,5on5,13
OTT,2022,5on5,3
BUF,2022,5on5,4
SEA,2022,5on5,59
LAK,2022,5on5,15
VAN,2022,5on5,3
MIN,2022,5on5,4
BUF,2022,5on5,32
COL,2022,5on5,47
ARI,2022,5on5,17
ARI,2022,5on5,12
EDM,2022,5on5,8
TOR,2022,5on5,23
SJS,2022,5on5,14
NJD,2022,5on5,12
SJS,2022,5on5,12
MIN,2022,5on5,9
OTT,2022,5on5,12
BUF,2022,5on5,7
MTL,2022,5on5,10
EDM,2022,5on5,74
MTL,2022,5on5,33
CBJ,2022,5on5,11
CAR,2022,5on5,13
COL,2022,5on5,20
VAN,2022,5on5,7
BUF,2022,5on5,16
NYR,2022,5on5,20
VGK,2022,5on5,8
VGK,2022,5on5,17
BUF,2022,5on5,19
COL,2022,5on5,16
CHI,2022,5on5,7
EDM,2022,5on5,20
CBJ,2022,5on5,5
MTL,2022,5on5,9
EDM,2022,5on5,10
SJS,2022,5on5,33
SJS,2022,5on5,2
NYI,2022,5on5,11
PHI,2022,5on5,8
TBL,2022,5on5,42
FLA,2022,5on5,9
ANA,2022,5on5,3
EDM,2022,5on5,9
SEA,2022,5on5,8
DET,2022,5on5,17
BUF,2022,5on5,22
TBL,2022,5on5,11
STL,2022,5on5,35
TOR,2022,5on5,10
CHI,2022,5on5,5
WPG,2022,5on5,66
VAN,2022,5on5,3
LAK,2022,5on5,6
WPG,2022,5on5,11
CBJ,2022,5on5,8
VGK,2022,5on5,10
EDM,2022,5on5,14
CAR,2022,5on5,18
NSH,2022,5on5,10
SJS,2022,5on5,21
MIN,2022,5on5,14
ANA,2022,5on5,19
CHI,2022,5on5,5
CAR,2022,5on5,3
NSH,2022,5on5,49
TOR,2022,5on5,29
PIT,2022,5on5,58
BUF,2022,5on5,16
DAL,2022,5on5,12
TBL,2022,5on5,8
MIN,2022,5on5,12
WPG,2022,5on5,45
OTT,2022,5on5,49
NYR,2022,5on5,4
VGK,2022,5on5,8
ARI,2022,5on5,9
NYR,2022,5on5,26
MTL,2022,5on5,4
MIN,2022,5on5,39
DET,2022,5on5,7
SJS,2022,5on5,6
TBL,2022,5on5,15
CGY,2022,5on5,2
MTL,2022,5on5,2
CGY,2022,5on5,60
EDM,2022,5on5,7
NYR,2022,5on5,19
MTL,2022,5on5,6
WPG,2022,5on5,46
SEA,2022,5on5,66
OTT,2022,5on5,9
PIT,2022,5on5,9
STL,2022,5on5,22
COL,2022,5on5,8
NYI,2022,5on5,26
STL,2022,5on5,27
MTL,2022,5on5,11
BOS,2022,5on5,8
DET,2022,5on5,31
CHI,2022,5on5,5
VGK,2022,5on5,10
VAN,2022,5on5,15
BUF,2022,5on5,59
WPG,2022,5on5,7
NYR,2022,5on5,8
BUF,2022,5on5,8
MTL,2022,5on5,10
BUF,2022,5on5,5
VAN,2022,5on5,4
PHI,2022,5on5,29
DET,2022,5on5,4
BOS,2022,5on5,16
WPG,2022,5on5,10
ANA,2022,5on5,11
PHI,2022,5on5,34
NJD,2022,5on5,10
NSH,2022,5on5,12
BOS,2022,5on5,68
DET,2022,5on5,26
FLA,2022,5on5,18
NYR,2022,5on5,30
SEA,2022,5on5,31
COL,2022,5on5,4
PIT,2022,5on5,9
ARI,2022,5on5,16
NJD,2022,5on5,43
WSH,2022,5on5,7
STL,2022,5on5,2
DET,2022,5on5,12
WSH,2022,5on5,36
NSH,2022,5on5,8
PHI,2022,5on5,11
CBJ,2022,5on5,26
LAK,2022,5on5,10
DET,2022,5on5,6
ANA,2022,5on5,20
TBL,2022,5on5,14
NSH,2022,5on5,29
CAR,2022,5on5,7
MTL,2022,5on5,11
DET,2022,5on5,15
NJD,2022,5on5,10
DAL,2022,5on5,4
ARI,2022,5on5,9
CHI,2022,5on5,6
CAR,2022,5on5,49
CGY,2022,5on5,21
WSH,2022,5on5,4
CAR,2022,5on5,17
COL,2022,5on5,5
VAN,2022,5on5,12
WSH,2022,5on5,64
MTL,2022,5on5,4
CHI,2022,5on5,34
LAK,2022,5on5,12
MIN,2022,5on5,2
VAN,2022,5on5,51
ARI,2022,5on5,22
WSH,2022,5on5,19
PHI,2022,5on5,14
WPG,2022,5on5,11
STL,2022,5on5,12
NYR,2022,5on5,36
CAR,2022,5on5,11
TBL,2022,5on5,17
PHI,2022,5on5,21
WSH,2022,5on5,6
NYR,2022,5on5,3
VGK,2022,5on5,9
STL,2022,5on5,6
CGY,2022,5on5,8
ANA,2022,5on5,19
SEA,2022,5on5,17
PHI,2022,5on5,11
FLA,2022,5on5,6
NYR,2022,5on5,7
SJS,2022,5on5,5
NYI,2022,5on5,16
SJS,2022,5on5,38
NYR,2022,5on5,40
DAL,2022,5on5,72
MIN,2022,5on5,17
FLA,2022,5on5,3
TOR,2022,5on5,37
ARI,2022,5on5,7
EDM,2022,5on5,21
VAN,2022,5on5,4
BUF,2022,5on5,40
TBL,2022,5on5,21
PHI,2022,5on5,5
NJD,2022,5on5,44
NYI,2022,5on5,4
OTT,2022,5on5,7
TOR,2022,5on5,7
BUF,2022,5on5,21
WPG,2022,5on5,41
STL,2022,5on5,8
NJD,2022,5on5,16
PIT,2022,5on5,2
TOR,2022,5on5,14
OTT,2022,5on5,5
TOR,2022,5on5,35
STL,2022,5on5,9
MTL,2022,5on5,5
MIN,2022,5on5,10
OTT,2022,5on5,8
FLA,2022,5on5,8
EDM,2022,5on5,19
COL,2022,5on5,5
MTL,2022,5on5,11
OTT,2022,5on5,6
NYR,2022,5on5,41
FLA,2022,5on5,4
LAK,2022,5on5,49
CBJ,2022,5on5,16
MIN,2022,5on5,9
FLA,2022,5on5,2
SJS,2022,5on5,2
EDM,2022,5on5,12
